Year	Location	Name	Label	NC_Accession	Rating	Disease
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	NC 3033	LS	5.61
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	NC 3033	LS	2.26
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	NC 3033	LS	5
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	NC 3033	LS	4.5
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	NC 3033	Yield_UT	2140
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	NC 3033	Yield_UT	1015
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	NC 3033	Yield_UT	1029
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	NC 3033	Yield_UT	1298
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	NC 3033	Yield_UT	2219
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	NC 3033	Yield_UT	1013
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	NC 3033	Yield_UT	3259
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	NC 3033	Yield_UT	1329
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	NC 3033	Yield_UT	1989
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	NC 3033	Yield_UT	1419
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	NC 3033	Yield_UT	1671
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	NC 3033	Yield_UT	1671
2010	LEW	ATP-T	Advanced Testing Program - TSWV	NC 3033	TSWV	0.962
2011	LEW	ATP-T	Advanced Testing Program - TSWV	NC 3033	TSWV	1.0255
2011	LEW	ATP-T	Advanced Testing Program - TSWV	NC 3033	TSWV	0.9468
2012	LEW	ATP-T	Advanced Testing Program - TSWV	NC 3033	TSWV	0.7208
2012	LEW	ATP-T	Advanced Testing Program - TSWV	NC 3033	TSWV	0.3766
2013	LEW	ATP-T	Advanced Testing Program - TSWV	NC 3033	TSWV	0.6136
2013	LEW	ATP-T	Advanced Testing Program - TSWV	NC 3033	TSWV	0.5296
2014	LEW	ATP-T	Advanced Testing Program - TSWV	NC 3033	TSWV	0.07
2015	LEW	ATP-T	Advanced Testing Program - TSWV	NC 3033	TSWV	0.6325
2015	LEW	ATP-T	Advanced Testing Program - TSWV	NC 3033	TSWV	0.4418
2016	LEW	ATP-T	Advanced Testing Program - TSWV	NC 3033	TSWV	0.5086
2016	LEW	ATP-T	Advanced Testing Program - TSWV	NC 3033	TSWV	0.4762
2011	RMT	ATP-S	Advanced Testing Program - Sclerotinia	NC 3033	SB	0.6556
2011	RMT	ATP-S	Advanced Testing Program - Sclerotinia	NC 3033	SB	1
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	NC 3033	SB	0.6554
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	NC 3033	SB	0.853
2013	RMT	ATP-S	Advanced Testing Program - Sclerotinia	NC 3033	SB	0.8889
2013	RMT	ATP-S	Advanced Testing Program - Sclerotinia	NC 3033	SB	0.3167
2014	RMT	ATP-S	Advanced Testing Program - Sclerotinia	NC 3033	SB	0.8667
2015	RMT	ATP-S	Advanced Testing Program - Sclerotinia	NC 3033	SB	0.7282
2015	RMT	ATP-S	Advanced Testing Program - Sclerotinia	NC 3033	SB	0.4064
2016	RMT	ATP-S	Advanced Testing Program - Sclerotinia	NC 3033	SB	0.9333
2016	RMT	ATP-S	Advanced Testing Program - Sclerotinia	NC 3033	SB	0.8333
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	NC-V 11	LS	3
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	NC-V 11	LS	2.52
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	NC-V 11	LS	8.33
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	NC-V 11	LS	8
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	NC-V 11	LS	2
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	NC-V 11	LS	2.5
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	NC-V 11	Yield_UT	4273
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	NC-V 11	Yield_UT	3970
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	NC-V 11	Yield_UT	1537
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	NC-V 11	Yield_UT	1265
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	NC-V 11	Yield_UT	2121
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	NC-V 11	Yield_UT	3304
2010	LEW	ATP-T	Advanced Testing Program - TSWV	NC-V 11	TSWV	0.5001
2010	LEW	ATP-T	Advanced Testing Program - TSWV	NC-V 11	TSWV	0.4676
2011	LEW	ATP-T	Advanced Testing Program - TSWV	NC-V 11	TSWV	0.6231
2011	LEW	ATP-T	Advanced Testing Program - TSWV	NC-V 11	TSWV	0.3988
2012	LEW	ATP-T	Advanced Testing Program - TSWV	NC-V 11	TSWV	0.2943
2012	LEW	ATP-T	Advanced Testing Program - TSWV	NC-V 11	TSWV	0.3341
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	NC-V 11	SB	0.7361
2011	RMT	ATP-S	Advanced Testing Program - Sclerotinia	NC-V 11	SB	0.963
2011	RMT	ATP-S	Advanced Testing Program - Sclerotinia	NC-V 11	SB	0.9444
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	NC-V 11	SB	0.613
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	NC-V 11	SB	0.693
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	Perry	LS	2.5
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	Perry	LS	3.31
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	Perry	LS	8.22
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	Perry	LS	7.75
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	Perry	LS	2.5
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	Perry	LS	2.5
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	Perry	LS	7.85
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	Perry	LS	8
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	Perry	LS	7
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	Perry	LS	4.77
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	Perry	Yield_UT	3554
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	Perry	Yield_UT	3406
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	Perry	Yield_UT	1986
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	Perry	Yield_UT	1767
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	Perry	Yield_UT	2459
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	Perry	Yield_UT	2611
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	Perry	Yield_UT	2554
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	Perry	Yield_UT	3945
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	Perry	Yield_UT	1701.5625
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	Perry	Yield_UT	2664.840278
2010	LEW	ATP-T	Advanced Testing Program - TSWV	Perry	TSWV	0.5433
2010	LEW	ATP-T	Advanced Testing Program - TSWV	Perry	TSWV	0.5756
2011	LEW	ATP-T	Advanced Testing Program - TSWV	Perry	TSWV	0.5362
2011	LEW	ATP-T	Advanced Testing Program - TSWV	Perry	TSWV	0.4952
2012	LEW	ATP-T	Advanced Testing Program - TSWV	Perry	TSWV	0.2509
2012	LEW	ATP-T	Advanced Testing Program - TSWV	Perry	TSWV	0.4464
2017	LEW	ATP-T	Advanced Testing Program - TSWV	Perry	TSWV	0.3637
2017	LEW	ATP-T	Advanced Testing Program - TSWV	Perry	TSWV	0.2568
2018	LEW	ATP-T	Advanced Testing Program - TSWV	Perry	TSWV	0.1932
2018	LEW	ATP-T	Advanced Testing Program - TSWV	Perry	TSWV	0.2729
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Perry	SB	0.8333
2011	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Perry	SB	0.875
2011	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Perry	SB	0.625
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Perry	SB	0.7527
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Perry	SB	0.4131
2017	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Perry	SB	0.581972857
2017	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Perry	SB	0.581972857
2018	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Perry	SB	0.09691
2018	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Perry	SB	0.4778
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	Phillips	LS	2.5
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	Phillips	LS	3.43
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	Phillips	LS	5.72
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	Phillips	LS	8.44
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	Phillips	LS	2.5
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	Phillips	LS	8.15
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	Phillips	LS	8
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	Phillips	Yield_UT	4054
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	Phillips	Yield_UT	3485
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	Phillips	Yield_UT	2752
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	Phillips	Yield_UT	1366
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	Phillips	Yield_UT	3848
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	Phillips	Yield_UT	1979
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	Phillips	Yield_UT	2463
2010	LEW	ATP-T	Advanced Testing Program - TSWV	Phillips	TSWV	0.4219
2010	LEW	ATP-T	Advanced Testing Program - TSWV	Phillips	TSWV	0.611
2011	LEW	ATP-T	Advanced Testing Program - TSWV	Phillips	TSWV	0.805
2012	LEW	ATP-T	Advanced Testing Program - TSWV	Phillips	TSWV	0.2361
2014	LEW	ATP-T	Advanced Testing Program - TSWV	Phillips	TSWV	0.24
2017	LEW	ATP-T	Advanced Testing Program - TSWV	Phillips	TSWV	0.4812
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Phillips	SB	0.9167
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Phillips	SB	0.467
2011	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Phillips	SB	1
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Phillips	SB	0.6495
2014	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Phillips	SB	0.8889
2017	RMT	ATP-S	Advanced Testing Program - Sclerotinia	Phillips	SB	0.78442
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 109839	LS	2
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 109839	LS	2.5
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 109839	LS	4
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 109839	Yield_UT	2198
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 109839	Yield_UT	4061
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 109839	Yield_UT	1301
2012	LEW	ATP-T	Advanced Testing Program - TSWV	PI 109839	TSWV	0.3206
2013	LEW	ATP-T	Advanced Testing Program - TSWV	PI 109839	TSWV	0.3515
2014	LEW	ATP-T	Advanced Testing Program - TSWV	PI 109839	TSWV	0.0758
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	PI 109839	SB	0.6816
2013	RMT	ATP-S	Advanced Testing Program - Sclerotinia	PI 109839	SB	1
2014	RMT	ATP-S	Advanced Testing Program - Sclerotinia	PI 109839	SB	1
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 121067	LS	4.06
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 121067	LS	1.5
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 121067	LS	2
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 121067	LS	3.5
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 121067	Yield_UT	3247
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 121067	Yield_UT	2528
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 121067	Yield_UT	3902
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 121067	Yield_UT	2119
2011	LEW	ATP-T	Advanced Testing Program - TSWV	PI 121067	TSWV	0.484
2012	LEW	ATP-T	Advanced Testing Program - TSWV	PI 121067	TSWV	0.1532
2013	LEW	ATP-T	Advanced Testing Program - TSWV	PI 121067	TSWV	0.1991
2014	LEW	ATP-T	Advanced Testing Program - TSWV	PI 121067	TSWV	0.206
2011	RMT	ATP-S	Advanced Testing Program - Sclerotinia	PI 121067	SB	1
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	PI 121067	SB	0.7255
2013	RMT	ATP-S	Advanced Testing Program - Sclerotinia	PI 121067	SB	0.9167
2014	RMT	ATP-S	Advanced Testing Program - Sclerotinia	PI 121067	SB	0.8333
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 269685	LS	4.31
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 269685	LS	1
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 269685	LS	1.5
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 269685	LS	3
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 269685	Yield_UT	2864
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 269685	Yield_UT	2986
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 269685	Yield_UT	3123
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 269685	Yield_UT	2489
2011	LEW	ATP-T	Advanced Testing Program - TSWV	PI 269685	TSWV	0.2564
2012	LEW	ATP-T	Advanced Testing Program - TSWV	PI 269685	TSWV	0.1846
2013	LEW	ATP-T	Advanced Testing Program - TSWV	PI 269685	TSWV	0.2786
2014	LEW	ATP-T	Advanced Testing Program - TSWV	PI 269685	TSWV	0.1404
2011	RMT	ATP-S	Advanced Testing Program - Sclerotinia	PI 269685	SB	0.7714
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	PI 269685	SB	0.6491
2013	RMT	ATP-S	Advanced Testing Program - Sclerotinia	PI 269685	SB	0.6497
2014	RMT	ATP-S	Advanced Testing Program - Sclerotinia	PI 269685	SB	0.8
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 270806	LS	2
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 270806	LS	3
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 270806	LS	5.5
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 270806	Yield_UT	2355
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 270806	Yield_UT	3267
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 270806	Yield_UT	1719
2012	LEW	ATP-T	Advanced Testing Program - TSWV	PI 270806	TSWV	0.3323
2013	LEW	ATP-T	Advanced Testing Program - TSWV	PI 270806	TSWV	0.2852
2014	LEW	ATP-T	Advanced Testing Program - TSWV	PI 270806	TSWV	0.255
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	PI 270806	SB	0.6226
2013	RMT	ATP-S	Advanced Testing Program - Sclerotinia	PI 270806	SB	1
2014	RMT	ATP-S	Advanced Testing Program - Sclerotinia	PI 270806	SB	1
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 576636	LS	1.5
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 576636	LS	2.33
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 576636	LS	5.56
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 576636	LS	6.19
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 576636	LS	3
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 576636	LS	2.5
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 576636	LS	3.5
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 576636	LS	3.5
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 576636	LS	7.49
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 576636	LS	6
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 576636	LS	6.08
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 576636	LS	4.35
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 576636	LS	3
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 576636	LS	3.5
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 576636	LS	6.89
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 576636	LS	7.5
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 576636	LS	6
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 576636	LS	6.1
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 576636	Yield_UT	4311
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 576636	Yield_UT	4674
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 576636	Yield_UT	2501
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 576636	Yield_UT	3580
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 576636	Yield_UT	2667
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 576636	Yield_UT	3362
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 576636	Yield_UT	3736
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 576636	Yield_UT	3910
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 576636	Yield_UT	2248
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 576636	Yield_UT	3062
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 576636	Yield_UT	3738
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 576636	Yield_UT	4287
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 576636	Yield_UT	3322.070833
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 576636	Yield_UT	3322.070833
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 576636	Yield_UT	2882
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 576636	Yield_UT	3595
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 576636	Yield_UT	1278.0625
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	PI 576636	Yield_UT	3322.070833
2010	LEW	ATP-T	Advanced Testing Program - TSWV	PI 576636	TSWV	0.2324
2010	LEW	ATP-T	Advanced Testing Program - TSWV	PI 576636	TSWV	0.1119
2011	LEW	ATP-T	Advanced Testing Program - TSWV	PI 576636	TSWV	0.065
2011	LEW	ATP-T	Advanced Testing Program - TSWV	PI 576636	TSWV	0.0258
2012	LEW	ATP-T	Advanced Testing Program - TSWV	PI 576636	TSWV	0.0924
2012	LEW	ATP-T	Advanced Testing Program - TSWV	PI 576636	TSWV	0.0668
2013	LEW	ATP-T	Advanced Testing Program - TSWV	PI 576636	TSWV	0.1247
2013	LEW	ATP-T	Advanced Testing Program - TSWV	PI 576636	TSWV	0.1638
2014	LEW	ATP-T	Advanced Testing Program - TSWV	PI 576636	TSWV	0.0606
2014	LEW	ATP-T	Advanced Testing Program - TSWV	PI 576636	TSWV	0.1339
2015	LEW	ATP-T	Advanced Testing Program - TSWV	PI 576636	TSWV	0.1687
2015	LEW	ATP-T	Advanced Testing Program - TSWV	PI 576636	TSWV	0.3067
2016	LEW	ATP-T	Advanced Testing Program - TSWV	PI 576636	TSWV	0.3308
2016	LEW	ATP-T	Advanced Testing Program - TSWV	PI 576636	TSWV	0.2569
2017	LEW	ATP-T	Advanced Testing Program - TSWV	PI 576636	TSWV	0.1199
2017	LEW	ATP-T	Advanced Testing Program - TSWV	PI 576636	TSWV	0.2149
2018	LEW	ATP-T	Advanced Testing Program - TSWV	PI 576636	TSWV	0.2256
2018	LEW	ATP-T	Advanced Testing Program - TSWV	PI 576636	TSWV	0.1353
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	PI 576636	SB	0.6094
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	PI 576636	SB	0.4979
2011	RMT	ATP-S	Advanced Testing Program - Sclerotinia	PI 576636	SB	0.7051
2011	RMT	ATP-S	Advanced Testing Program - Sclerotinia	PI 576636	SB	0.8974
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	PI 576636	SB	0.3971
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	PI 576636	SB	0.21
2013	RMT	ATP-S	Advanced Testing Program - Sclerotinia	PI 576636	SB	0.6818
2013	RMT	ATP-S	Advanced Testing Program - Sclerotinia	PI 576636	SB	0.4242
2014	RMT	ATP-S	Advanced Testing Program - Sclerotinia	PI 576636	SB	0.7222
2014	RMT	ATP-S	Advanced Testing Program - Sclerotinia	PI 576636	SB	0.6722
2015	RMT	ATP-S	Advanced Testing Program - Sclerotinia	PI 576636	SB	0.8193
2015	RMT	ATP-S	Advanced Testing Program - Sclerotinia	PI 576636	SB	0.7239
2016	RMT	ATP-S	Advanced Testing Program - Sclerotinia	PI 576636	SB	1
2016	RMT	ATP-S	Advanced Testing Program - Sclerotinia	PI 576636	SB	0.6202
2017	RMT	ATP-S	Advanced Testing Program - Sclerotinia	PI 576636	SB	0.58480625
2017	RMT	ATP-S	Advanced Testing Program - Sclerotinia	PI 576636	SB	0.58480625
2018	RMT	ATP-S	Advanced Testing Program - Sclerotinia	PI 576636	SB	0.1984
2018	RMT	ATP-S	Advanced Testing Program - Sclerotinia	PI 576636	SB	0.1778
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 06-02	LS	1.5
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 06-02	Yield_UT	2400
2012	LEW	ATP-T	Advanced Testing Program - TSWV	SPT 06-02	TSWV	0.1187
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 06-02	SB	0.6662
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 06-03	SB	0.6614
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 06-06	LS	2
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 06-06	LS	3.19
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 06-06	LS	1
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 06-06	LS	1
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 06-06	LS	3.5
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 06-06	Yield_UT	2481
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 06-06	Yield_UT	3250
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 06-06	Yield_UT	1886
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 06-06	Yield_UT	2647
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 06-06	Yield_UT	2543
2010	LEW	ATP-T	Advanced Testing Program - TSWV	SPT 06-06	TSWV	0.6059
2011	LEW	ATP-T	Advanced Testing Program - TSWV	SPT 06-06	TSWV	0.1212
2012	LEW	ATP-T	Advanced Testing Program - TSWV	SPT 06-06	TSWV	0.0556
2013	LEW	ATP-T	Advanced Testing Program - TSWV	SPT 06-06	TSWV	0.0701
2014	LEW	ATP-T	Advanced Testing Program - TSWV	SPT 06-06	TSWV	0.0968
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 06-06	SB	0.5369
2011	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 06-06	SB	1
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 06-06	SB	0.7042
2013	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 06-06	SB	0.3208
2014	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 06-06	SB	0.5983
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 06-07	SB	0.7698
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 07-01	LS	1
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 07-01	LS	5.5
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 07-01	LS	1.5
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 07-01	LS	2.5
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 07-01	LS	2.5
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 07-01	Yield_UT	2352
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 07-01	Yield_UT	1885
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 07-01	Yield_UT	2537
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 07-01	Yield_UT	2284
2013	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 07-01	Yield_UT	2564
2010	LEW	ATP-T	Advanced Testing Program - TSWV	SPT 07-01	TSWV	0.2642
2011	LEW	ATP-T	Advanced Testing Program - TSWV	SPT 07-01	TSWV	0.4075
2012	LEW	ATP-T	Advanced Testing Program - TSWV	SPT 07-01	TSWV	0.1833
2013	LEW	ATP-T	Advanced Testing Program - TSWV	SPT 07-01	TSWV	0.1858
2013	LEW	ATP-T	Advanced Testing Program - TSWV	SPT 07-01	TSWV	0.0499
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 07-01	SB	0.7172
2011	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 07-01	SB	0.6667
2012	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 07-01	SB	0.8071
2013	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 07-01	SB	0.9394
2013	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 07-01	SB	0.6889
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 07-03	SB	0.7251
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 07-12	SB	0.8462
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 07-13	SB	0.8307
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 08-02	SB	0.5235
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 09-01	SB	0.9524
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 09-02	LS	2
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 09-02	LS	5.44
2010	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 09-02	Yield_UT	2254
2011	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 09-02	Yield_UT	2313
2010	LEW	ATP-T	Advanced Testing Program - TSWV	SPT 09-02	TSWV	0.5456
2011	LEW	ATP-T	Advanced Testing Program - TSWV	SPT 09-02	TSWV	0.5207
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 09-02	SB	0.7799
2011	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 09-02	SB	1
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 09-03	SB	0.8864
2010	RMT	ATP-S	Advanced Testing Program - Sclerotinia	SPT 09-04	SB	0.6583
2012	LEW	ATP-L	Advanced Testing Program - Leafspot	SPT 10-02	LS	1.5
